fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,hour,day_of_week
1,2,1,False,1,0.37841113524365105,2,0.29715701607935324,6,0.2696457379731817,3,0.02650404564559095,0,0.01865604228061722,2,8.0,1.0
1,2,2,True,2,0.5369807803699104,6,0.158654197253293,5,0.10749432253953384,3,0.10514791562767715,0,0.047710245551100317,1,8.0,6.0
1,2,3,False,3,0.48004216586646914,4,0.22447515573521756,1,0.13558635520825915,0,0.09055666409613775,2,0.06933965909391604,5,12.0,4.0
1,0,0,True,0,0.6526125281421103,2,0.2255586266219387,6,0.08541000955479439,3,0.03641883568115657,1,0.0,1,9.0,3.0
1,2,2,True,2,0.5369807803699104,6,0.158654197253293,5,0.10749432253953384,3,0.10514791562767715,0,0.047710245551100317,1,8.0,6.0
1,2,3,False,3,0.523252680111426,0,0.2386979927537202,1,0.15590551777084274,2,0.08214380936401057,4,0.0,4,14.0,5.0
1,2,1,False,1,0.20623579341412435,6,0.20514827388654652,3,0.19252358787211588,2,0.18113603143417648,0,0.1286087824943681,4,10.0,4.0
1,3,3,True,3,0.8452226559989718,0,0.08641822504980398,1,0.02147662425294004,2,0.017574609600925394,4,0.017333333333333333,1,14.0,0.0
1,1,1,True,1,0.9689285714285714,3,0.02857142857142857,0,0.0025,2,0.0,4,0.0,1,13.0,1.0
1,0,1,False,1,0.40085722948323765,6,0.33874299031913063,2,0.1902013212312592,3,0.04501632822284018,0,0.025182130743532243,5,9.0,4.0
1,3,2,False,2,0.40241565640354154,0,0.33130953295556514,3,0.26627481064089276,1,0.0,4,0.0,3,9.0,6.0
1,6,2,False,2,0.5390484974059239,6,0.29191537048923893,1,0.08465874325523828,0,0.08437738884959892,3,0.0,2,8.0,2.0
1,6,1,False,1,0.37841113524365105,2,0.29715701607935324,6,0.2696457379731817,3,0.02650404564559095,0,0.01865604228061722,3,8.0,1.0
1,0,3,False,3,0.49572691197691204,6,0.34469191919191916,0,0.15208116883116882,2,0.006500000000000001,5,0.001,3,8.0,5.0
1,0,1,False,1,0.40085722948323765,6,0.33874299031913063,2,0.1902013212312592,3,0.04501632822284018,0,0.025182130743532243,5,9.0,4.0
1,6,1,False,1,0.517006496944648,6,0.3449890722381047,2,0.13800443081724706,0,0.0,3,0.0,2,7.0,1.0
1,1,1,True,1,0.36563554142459453,6,0.34570074942456835,3,0.23206405320747747,0,0.05326632261002631,2,0.003333333333333333,1,7.0,4.0
1,6,1,False,1,0.517006496944648,6,0.3449890722381047,2,0.13800443081724706,0,0.0,3,0.0,2,7.0,1.0
1,6,1,False,1,0.3741370233139836,2,0.3034829024953992,6,0.2817386357782803,3,0.027285325620284264,0,0.01335611279205251,3,8.0,4.0
1,2,3,False,3,0.7300274352840141,4,0.1694760714431767,0,0.10049649327280903,1,0.0,2,0.0,5,17.0,2.0
1,3,0,False,0,0.49753873590290004,3,0.35319383188191233,6,0.14498171792947326,2,0.004285714285714285,1,0.0,2,11.0,5.0
1,3,3,True,3,0.9587500000000001,0,0.04125,1,0.0,2,0.0,4,0.0,1,21.0,2.0
1,3,3,True,3,0.99,0,0.01,1,0.0,2,0.0,4,0.0,1,18.0,1.0
1,3,3,True,3,0.695223901098901,0,0.3047760989010988,1,0.0,2,0.0,4,0.0,1,11.0,6.0
1,3,0,False,0,0.6526125281421103,2,0.2255586266219387,6,0.08541000955479439,3,0.03641883568115657,1,0.0,4,9.0,3.0
1,3,3,True,3,0.5044482323232322,0,0.48254797979797986,1,0.013003787878787879,2,0.0,4,0.0,1,12.0,0.0
1,3,3,True,3,0.99,0,0.01,1,0.0,2,0.0,4,0.0,1,20.0,1.0
1,3,3,True,3,0.8955068289983147,0,0.10449317100168487,1,0.0,2,0.0,4,0.0,1,19.0,1.0
1,3,3,True,3,0.4944643788245036,6,0.21758467600923034,5,0.15054264600392014,4,0.09330082983121518,0,0.04410746933113018,1,18.0,4.0
1,2,1,False,1,0.40085722948323765,6,0.33874299031913063,2,0.1902013212312592,3,0.04501632822284018,0,0.025182130743532243,3,9.0,4.0
1,0,0,True,0,0.6526125281421103,2,0.2255586266219387,6,0.08541000955479439,3,0.03641883568115657,1,0.0,1,9.0,3.0
1,1,1,True,1,0.37841113524365105,2,0.29715701607935324,6,0.2696457379731817,3,0.02650404564559095,0,0.01865604228061722,1,8.0,1.0
1,3,3,True,3,0.5815237909235588,0,0.33419122733132006,2,0.08428498174512104,1,0.0,4,0.0,1,10.0,6.0
1,0,0,True,0,0.6526125281421103,2,0.2255586266219387,6,0.08541000955479439,3,0.03641883568115657,1,0.0,1,9.0,3.0
1,1,2,False,2,0.391480512374783,0,0.20116528353442237,1,0.1815144960717883,6,0.09334202621277304,5,0.08916787115723823,3,9.0,2.0
1,1,2,False,2,0.61011296983669,6,0.1959758653069958,1,0.0907409204933318,0,0.07090629958467598,3,0.02138270423961549,3,8.0,0.0
1,1,2,False,2,0.61011296983669,6,0.1959758653069958,1,0.0907409204933318,0,0.07090629958467598,3,0.02138270423961549,3,8.0,0.0
1,0,0,True,0,0.6439579587079585,3,0.12312774725274724,2,0.1196024947274947,6,0.11331179931179929,1,0.0,1,9.0,5.0
1,6,1,False,1,0.40085722948323765,6,0.33874299031913063,2,0.1902013212312592,3,0.04501632822284018,0,0.025182130743532243,2,9.0,4.0
1,2,1,False,1,0.40085722948323765,6,0.33874299031913063,2,0.1902013212312592,3,0.04501632822284018,0,0.025182130743532243,3,9.0,4.0
1,2,1,False,1,0.3741370233139836,2,0.3034829024953992,6,0.2817386357782803,3,0.027285325620284264,0,0.01335611279205251,2,8.0,4.0
1,2,2,True,2,0.5390484974059239,6,0.29191537048923893,1,0.08465874325523828,0,0.08437738884959892,3,0.0,1,8.0,2.0
1,2,2,True,2,0.61011296983669,6,0.1959758653069958,1,0.0907409204933318,0,0.07090629958467598,3,0.02138270423961549,1,8.0,0.0
1,0,1,False,1,0.37841113524365105,2,0.29715701607935324,6,0.2696457379731817,3,0.02650404564559095,0,0.01865604228061722,5,8.0,1.0
1,2,2,True,2,0.61011296983669,6,0.1959758653069958,1,0.0907409204933318,0,0.07090629958467598,3,0.02138270423961549,1,8.0,0.0
1,2,3,False,3,0.5815237909235588,0,0.33419122733132006,2,0.08428498174512104,1,0.0,4,0.0,3,10.0,6.0
1,2,2,True,2,0.5369807803699104,6,0.158654197253293,5,0.10749432253953384,3,0.10514791562767715,0,0.047710245551100317,1,8.0,6.0
1,3,1,False,1,0.9689285714285714,3,0.02857142857142857,0,0.0025,2,0.0,4,0.0,2,13.0,1.0
1,3,3,True,3,0.695223901098901,0,0.3047760989010988,1,0.0,2,0.0,4,0.0,1,11.0,6.0
1,5,0,False,0,0.6526125281421103,2,0.2255586266219387,6,0.08541000955479439,3,0.03641883568115657,1,0.0,7,9.0,3.0
1,2,1,False,1,0.4260196663728314,2,0.26298751132734594,6,0.21882567640883802,0,0.06068269212053837,5,0.03148445377044623,2,9.0,1.0
1,2,2,True,2,0.5369807803699104,6,0.158654197253293,5,0.10749432253953384,3,0.10514791562767715,0,0.047710245551100317,1,8.0,6.0
1,2,3,False,3,0.3483492063492063,2,0.3089007936507935,4,0.1724761904761905,5,0.16860714285714284,0,0.0016666666666666666,2,15.0,5.0
1,2,1,False,1,0.4260196663728314,2,0.26298751132734594,6,0.21882567640883802,0,0.06068269212053837,5,0.03148445377044623,2,9.0,1.0
1,1,1,True,1,0.4260196663728314,2,0.26298751132734594,6,0.21882567640883802,0,0.06068269212053837,5,0.03148445377044623,1,9.0,1.0
1,6,2,False,2,0.5369807803699104,6,0.158654197253293,5,0.10749432253953384,3,0.10514791562767715,0,0.047710245551100317,2,8.0,6.0
1,6,2,False,2,0.61011296983669,6,0.1959758653069958,1,0.0907409204933318,0,0.07090629958467598,3,0.02138270423961549,2,8.0,0.0
1,6,2,False,2,0.5390484974059239,6,0.29191537048923893,1,0.08465874325523828,0,0.08437738884959892,3,0.0,2,8.0,2.0
1,6,1,False,1,0.37841113524365105,2,0.29715701607935324,6,0.2696457379731817,3,0.02650404564559095,0,0.01865604228061722,3,8.0,1.0
1,6,1,False,1,0.4260196663728314,2,0.26298751132734594,6,0.21882567640883802,0,0.06068269212053837,5,0.03148445377044623,3,9.0,1.0
1,0,0,True,0,0.49753873590290004,3,0.35319383188191233,6,0.14498171792947326,2,0.004285714285714285,1,0.0,1,11.0,5.0
1,6,1,False,1,0.37841113524365105,2,0.29715701607935324,6,0.2696457379731817,3,0.02650404564559095,0,0.01865604228061722,3,8.0,1.0
1,6,1,False,1,0.40085722948323765,6,0.33874299031913063,2,0.1902013212312592,3,0.04501632822284018,0,0.025182130743532243,2,9.0,4.0
1,3,1,False,1,0.37841113524365105,2,0.29715701607935324,6,0.2696457379731817,3,0.02650404564559095,0,0.01865604228061722,4,8.0,1.0
1,3,3,True,3,0.7458463183273554,1,0.1287676710544357,0,0.12538601061820873,2,0.0,4,0.0,1,11.0,0.0
1,4,4,True,4,0.7225791675644614,3,0.2774208324355382,1,0.0,0,0.0,2,0.0,1,16.0,1.0
1,3,3,True,3,0.9635833333333333,2,0.03141666666666667,0,0.005,1,0.0,4,0.0,1,21.0,5.0
1,3,3,True,3,0.9721785714285714,6,0.02064285714285714,4,0.0034285714285714284,0,0.0025,2,0.00125,1,20.0,4.0
1,3,3,True,3,0.49572691197691204,6,0.34469191919191916,0,0.15208116883116882,2,0.006500000000000001,5,0.001,1,8.0,5.0
1,1,2,False,2,0.391480512374783,0,0.20116528353442237,1,0.1815144960717883,6,0.09334202621277304,5,0.08916787115723823,3,9.0,2.0
1,0,0,True,0,0.6526125281421103,2,0.2255586266219387,6,0.08541000955479439,3,0.03641883568115657,1,0.0,1,9.0,3.0
1,2,2,True,2,0.61011296983669,6,0.1959758653069958,1,0.0907409204933318,0,0.07090629958467598,3,0.02138270423961549,1,8.0,0.0
1,3,2,False,2,0.5654636197136196,0,0.2652583805083804,3,0.1692779997779997,1,0.0,4,0.0,3,16.0,5.0
1,1,1,True,1,0.37841113524365105,2,0.29715701607935324,6,0.2696457379731817,3,0.02650404564559095,0,0.01865604228061722,1,8.0,1.0
1,0,0,True,0,0.6556068376068375,3,0.3423931623931623,1,0.002,2,0.0,4,0.0,1,12.0,3.0
1,3,3,True,3,0.7088452380952383,0,0.28515476190476197,2,0.004,4,0.002,1,0.0,1,15.0,3.0
1,3,3,True,3,0.9869230769230769,4,0.01076923076923077,0,0.002307692307692308,1,0.0,2,0.0,1,16.0,2.0
1,1,1,True,1,0.35562709023090283,6,0.22927846124339246,2,0.18375182015553523,3,0.17169118174405223,4,0.059651446626116836,1,10.0,1.0
1,0,0,True,0,0.49753873590290004,3,0.35319383188191233,6,0.14498171792947326,2,0.004285714285714285,1,0.0,1,11.0,5.0
1,2,1,False,1,0.40085722948323765,6,0.33874299031913063,2,0.1902013212312592,3,0.04501632822284018,0,0.025182130743532243,3,9.0,4.0
1,0,0,True,0,0.6526125281421103,2,0.2255586266219387,6,0.08541000955479439,3,0.03641883568115657,1,0.0,1,9.0,3.0
1,1,1,True,1,0.37841113524365105,2,0.29715701607935324,6,0.2696457379731817,3,0.02650404564559095,0,0.01865604228061722,1,8.0,1.0
1,2,1,False,1,0.37841113524365105,2,0.29715701607935324,6,0.2696457379731817,3,0.02650404564559095,0,0.01865604228061722,2,8.0,1.0
1,2,1,False,1,0.4260196663728314,2,0.26298751132734594,6,0.21882567640883802,0,0.06068269212053837,5,0.03148445377044623,2,9.0,1.0
1,2,1,False,1,0.37841113524365105,2,0.29715701607935324,6,0.2696457379731817,3,0.02650404564559095,0,0.01865604228061722,2,8.0,1.0
1,2,1,False,1,0.40085722948323765,6,0.33874299031913063,2,0.1902013212312592,3,0.04501632822284018,0,0.025182130743532243,3,9.0,4.0
1,2,0,False,0,0.6649591036334246,2,0.2781832687530714,1,0.029007903763855897,6,0.02784972384964811,3,0.0,2,8.0,3.0
1,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,6.0,0.0
1,5,3,False,3,0.48386619321361557,5,0.22201464310207064,0,0.1503959233042723,2,0.14372324038004136,1,0.0,2,10.0,2.0
1,5,1,False,1,0.4260196663728314,2,0.26298751132734594,6,0.21882567640883802,0,0.06068269212053837,5,0.03148445377044623,5,9.0,1.0
1,0,3,False,3,0.9552651515151516,0,0.020568181818181815,2,0.016666666666666666,6,0.0075,1,0.0,2,19.0,0.0
1,0,3,False,3,0.7800468975468975,1,0.21995310245310232,0,0.0,2,0.0,4,0.0,3,12.0,1.0
1,1,2,False,2,0.391480512374783,0,0.20116528353442237,1,0.1815144960717883,6,0.09334202621277304,5,0.08916787115723823,3,9.0,2.0
1,6,1,False,1,0.37841113524365105,2,0.29715701607935324,6,0.2696457379731817,3,0.02650404564559095,0,0.01865604228061722,3,8.0,1.0
1,6,2,False,2,0.5390484974059239,6,0.29191537048923893,1,0.08465874325523828,0,0.08437738884959892,3,0.0,2,8.0,2.0
1,1,1,True,1,0.3741370233139836,2,0.3034829024953992,6,0.2817386357782803,3,0.027285325620284264,0,0.01335611279205251,1,8.0,4.0
1,0,0,True,0,0.6526125281421103,2,0.2255586266219387,6,0.08541000955479439,3,0.03641883568115657,1,0.0,1,9.0,3.0
1,3,2,False,2,0.4890277777777778,3,0.4413373015873015,0,0.06096825396825396,6,0.006,4,0.0026666666666666666,2,17.0,5.0
1,6,3,False,3,0.4944643788245036,6,0.21758467600923034,5,0.15054264600392014,4,0.09330082983121518,0,0.04410746933113018,2,18.0,4.0
1,0,3,False,3,0.6565238095238094,0,0.3284761904761904,4,0.015,1,0.0,2,0.0,2,14.0,2.0
1,3,3,True,3,0.8186881174381169,0,0.18131188256188258,1,0.0,2,0.0,4,0.0,1,12.0,6.0
1,4,4,True,4,0.7225791675644614,3,0.2774208324355382,1,0.0,0,0.0,2,0.0,1,16.0,1.0
1,3,3,True,3,0.8186881174381169,0,0.18131188256188258,1,0.0,2,0.0,4,0.0,1,12.0,6.0
2,2,1,False,1,0.4320688979176826,2,0.26181956160651665,6,0.20913557471077548,5,0.048988588910538276,0,0.047987376854486986,2,9.0,1.0
2,2,2,True,2,0.5265257520389572,6,0.3119553703632262,1,0.08242337062166494,0,0.07909550697615157,3,0.0,1,8.0,2.0
