fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elapsed_time
1,2,3,False,3,0.9875,7,0.01,2,0.0025,1,0.0,0,0.0,3,0 days 00:14:59
1,2,1,False,1,0.69,6,0.22,2,0.09,0,0.0,3,0.0,3,0 days 00:53:12
1,8,7,False,7,0.68,1,0.22,4,0.09,3,0.01,2,0.0,9,0 days 00:44:35
1,8,2,False,2,0.73,1,0.22,7,0.05,0,0.0,3,0.0,9,0 days 01:01:23
1,8,1,False,1,0.61,6,0.2,4,0.09733333333333334,2,0.08266666666666665,8,0.01,5,0 days 00:31:12
1,8,8,True,8,0.61,1,0.15883333333333333,3,0.11116666666666668,6,0.1,4,0.02,1,0 days 00:48:39
1,4,7,False,7,0.87,6,0.06433333333333333,1,0.0545,4,0.006666666666666666,8,0.0045000000000000005,4,0 days 00:42:31
1,3,2,False,2,0.64,3,0.25,8,0.11,1,0.0,4,0.0,2,0 days 00:14:36
1,4,7,False,7,0.45549999999999996,8,0.43449999999999994,2,0.1,1,0.01,3,0.0,6,0 days 00:59:24
1,8,7,False,7,0.71,2,0.29,1,0.0,0,0.0,3,0.0,9,0 days 01:07:38
1,2,2,True,2,0.5821666666666667,1,0.3778333333333333,7,0.03,0,0.01,3,0.0,1,0 days 01:30:55
1,3,2,False,2,0.8658333333333335,6,0.13416666666666666,1,0.0,0,0.0,3,0.0,5,0 days 00:40:04
1,8,7,False,7,0.71,2,0.29,1,0.0,0,0.0,3,0.0,9,0 days 01:07:39
1,3,1,False,1,0.56,3,0.31340476190476196,2,0.1265952380952381,0,0.0,4,0.0,2,0 days 00:15:28
1,3,6,False,6,0.73,3,0.19,2,0.08,1,0.0,0,0.0,2,0 days 00:07:18
1,4,0,False,0,0.61,7,0.18666666666666668,4,0.18333333333333332,1,0.01,2,0.01,3,0 days 01:02:13
1,3,8,False,8,0.88,0,0.06,2,0.035,4,0.025,3,0.0,5,0 days 00:45:56
1,3,1,False,1,0.6027341269841267,2,0.39726587301587285,0,0.0,3,0.0,4,0.0,4,0 days 00:15:52
1,5,2,False,2,0.65,0,0.32,5,0.02,1,0.01,3,0.0,3,0 days 01:38:02
1,3,6,False,6,0.7,4,0.19,7,0.09,0,0.02,3,0.0,5,0 days 01:14:37
1,7,1,False,1,0.35799444999444985,3,0.23686421911421895,4,0.20382692307692302,2,0.20131440781440776,0,0.0,8,0 days 00:16:25
1,3,3,True,3,0.27638095238095234,4,0.2612857142857143,1,0.23444841269841263,2,0.22788492063492058,0,0.0,1,0 days 00:15:48
