fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elapsed_time
3,1,0,False,0,0.73,1,0.25,3,0.02,2,0.0,4,0.0,2,0 days 00:21:15
3,1,3,False,3,0.4784999999999999,2,0.4581666666666666,6,0.06,4,0.003333333333333333,0,0.0,6,0 days 00:15:13
3,0,6,False,6,0.69,0,0.31,2,0.0,1,0.0,3,0.0,2,0 days 01:08:13
3,1,0,False,0,0.68,9,0.14483333333333331,2,0.11516666666666665,5,0.0475,1,0.0125,5,0 days 00:13:25
3,2,2,True,2,0.6616071428571426,9,0.3383928571428571,1,0.0,0,0.0,4,0.0,1,0 days 00:00:30
3,0,6,False,6,0.68,4,0.1391666666666667,0,0.13083333333333333,5,0.05,3,0.0,3,0 days 01:13:50
3,0,5,False,5,0.36,0,0.3206269841269841,2,0.17243650793650794,1,0.14693650793650795,3,0.0,2,0 days 00:25:35
3,1,5,False,5,0.7033333333333335,0,0.17,1,0.09666666666666666,2,0.03,3,0.0,3,0 days 00:13:31
3,0,0,True,0,0.71,4,0.29,2,0.0,1,0.0,3,0.0,1,0 days 01:18:10
3,0,4,False,4,0.95,0,0.05,2,0.0,1,0.0,3,0.0,2,0 days 01:03:23
3,0,1,False,1,0.66,2,0.31,0,0.03,3,0.0,4,0.0,3,0 days 00:22:13
3,1,1,True,1,0.66,2,0.22,8,0.12,0,0.0,4,0.0,1,0 days 00:10:47
3,0,5,False,5,0.75,0,0.25,2,0.0,1,0.0,3,0.0,2,0 days 00:47:32
3,2,2,True,2,0.87,9,0.12,1,0.01,0,0.0,4,0.0,1,0 days 00:07:27
3,2,2,True,2,0.6077619047619048,1,0.24223809523809528,3,0.15,0,0.0,4,0.0,1,0 days 00:05:23
3,2,2,True,2,0.6416190476190475,1,0.3583809523809523,0,0.0,3,0.0,4,0.0,1,0 days 00:05:25
3,0,5,False,5,0.87,0,0.07,6,0.06,1,0.0,3,0.0,2,0 days 01:08:50
3,2,2,True,2,0.8245238095238094,9,0.1588095238095238,8,0.016666666666666666,0,0.0,4,0.0,1,0 days 00:00:29
3,0,9,False,9,0.6,8,0.21,5,0.12,0,0.07,3,0.0,4,0 days 00:30:46
3,1,0,False,0,0.9129999999999999,8,0.06,5,0.027000000000000003,2,0.0,3,0.0,8,0 days 00:36:35
