fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elapsed_time
9,3,0,False,0,0.78,2,0.22,1,0.0,3,0.0,4,0.0,4,0 days 01:29:13
9,1,3,False,3,0.91,2,0.07,1,0.02,0,0.0,4,0.0,3,0 days 00:16:29
9,3,0,False,0,0.56,2,0.39,3,0.05,1,0.0,4,0.0,3,0 days 01:04:16
9,3,0,False,0,0.5037857142857142,3,0.49621428571428583,1,0.0,2,0.0,4,0.0,2,0 days 00:15:58
9,3,0,False,0,0.86,3,0.14,1,0.0,2,0.0,4,0.0,2,0 days 00:57:08
9,3,3,True,3,0.735,0,0.26,2,0.005,1,0.0,4,0.0,1,0 days 00:49:25
9,4,3,False,3,0.71,4,0.2,1,0.09,0,0.0,2,0.0,2,0 days 00:20:46
10,0,0,True,0,0.71,3,0.27,2,0.02,1,0.0,4,0.0,1,0 days 00:54:38
10,2,3,False,3,0.5506666666666666,2,0.4493333333333334,1,0.0,0,0.0,4,0.0,2,0 days 00:50:18
10,0,0,True,0,0.94,2,0.04,4,0.02,1,0.0,3,0.0,1,0 days 00:46:17
10,0,3,False,3,0.63,1,0.25,0,0.09,2,0.03,4,0.0,3,0 days 00:52:46
10,3,1,False,1,0.93,3,0.07,0,0.0,2,0.0,4,0.0,2,0 days 00:16:06
10,2,3,False,3,0.66,4,0.33,1,0.01,0,0.0,2,0.0,5,0 days 00:14:44
10,4,4,True,4,0.34083333333333343,3,0.3377619047619047,2,0.3214047619047618,1,0.0,0,0.0,1,0 days 00:30:01
10,4,2,False,2,0.65,0,0.27,4,0.08,1,0.0,3,0.0,3,0 days 00:37:43
10,4,2,False,2,0.59,1,0.29,0,0.08,4,0.04,3,0.0,4,0 days 00:39:43
10,1,0,False,0,0.5109126984126986,3,0.48908730158730146,1,0.0,2,0.0,4,0.0,3,0 days 00:15:56
10,1,1,True,1,0.93,3,0.07,0,0.0,2,0.0,4,0.0,1,0 days 00:15:31
10,0,3,False,3,0.62,0,0.27,4,0.1,2,0.01,1,0.0,2,0 days 00:47:03
10,1,3,False,3,0.7820952380952382,1,0.16,0,0.04140476190476191,4,0.0165,2,0.0,2,0 days 00:16:23
10,2,1,False,1,0.5223333333333333,3,0.45433333333333337,0,0.021666666666666664,4,0.0016666666666666666,2,0.0,5,0 days 00:16:31
10,0,2,False,2,0.91,4,0.09,1,0.0,0,0.0,3,0.0,4,0 days 00:32:32
10,2,0,False,0,0.75,2,0.25,1,0.0,3,0.0,4,0.0,2,0 days 01:18:06
10,1,0,False,0,0.65,4,0.25,2,0.1,1,0.0,3,0.0,4,0 days 00:07:46
10,2,3,False,3,0.93,2,0.07,1,0.0,0,0.0,4,0.0,2,0 days 00:59:11
10,3,3,True,3,0.94,0,0.05,1,0.01,2,0.0,4,0.0,1,0 days 00:17:07
10,3,0,False,0,0.91,2,0.09,1,0.0,3,0.0,4,0.0,4,0 days 01:17:12
10,3,3,True,3,0.78,2,0.18,0,0.02,4,0.02,1,0.0,1,0 days 00:45:00
10,2,1,False,1,0.66,2,0.23,4,0.07,0,0.02,3,0.02,2,0 days 00:35:48
10,3,1,False,1,0.86,3,0.1275,0,0.0125,2,0.0,4,0.0,2,0 days 00:15:48
10,3,0,False,0,0.93,3,0.03,4,0.03,2,0.01,1,0.0,2,0 days 00:46:40
10,1,3,False,3,0.75,1,0.25,0,0.0,2,0.0,4,0.0,2,0 days 00:16:12
10,3,4,False,4,0.65,2,0.34,3,0.01,1,0.0,0,0.0,3,0 days 00:50:54
10,3,3,True,3,0.9249999999999998,0,0.075,1,0.0,2,0.0,4,0.0,1,0 days 00:57:26
10,3,2,False,2,0.68,3,0.22,1,0.08,0,0.01,4,0.01,2,0 days 00:24:17
10,4,2,False,2,0.81,3,0.11,4,0.08,1,0.0,0,0.0,3,0 days 00:31:53
