fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
2,0,5,False,5,0.67,2,0.2,1,0.1,0,0.03,3,0.0,4,0 days 02:55:23.900000
2,0,1,False,1,0.66,3,0.26,5,0.06,0,0.02,2,0.0,4,0 days 04:29:31.100000
2,4,5,False,5,0.69,2,0.29,0,0.02,1,0.0,3,0.0,6,0 days 04:12:40.900000
2,0,3,False,3,0.91,2,0.05,5,0.03,0,0.01,1,0.0,4,0 days 03:35:01.200000
2,0,3,False,3,0.64,2,0.28,0,0.06,5,0.02,1,0.0,3,0 days 01:48:26.400000
2,0,0,True,0,0.84,2,0.14,3,0.02,1,0.0,4,0.0,1,0 days 01:48:51.500000
2,0,1,False,1,0.69,0,0.29,3,0.01,5,0.01,2,0.0,2,0 days 00:54:41.300000
2,0,0,True,0,0.75,2,0.23,1,0.02,3,0.0,4,0.0,1,0 days 03:08:41.200000
2,0,0,True,0,0.77,3,0.23,1,0.0,2,0.0,4,0.0,1,0 days 03:08:48.200000
2,0,0,True,0,0.91,2,0.07,1,0.02,3,0.0,4,0.0,1,0 days 03:08:40.200000
2,1,1,True,1,0.64,5,0.24,3,0.11,0,0.01,2,0.0,1,0 days 01:17:22
2,1,0,False,0,0.82,3,0.11,5,0.07,1,0.0,2,0.0,4,0 days 01:12:14
2,1,1,True,1,0.64,0,0.34,5,0.02,2,0.0,3,0.0,1,0 days 00:54:53.100000
2,0,2,False,2,0.59,5,0.24,3,0.17,1,0.0,0,0.0,5,0 days 01:48:30.900000
2,1,0,False,0,0.59,5,0.41,2,0.0,1,0.0,3,0.0,4,0 days 00:59:32.800000
2,1,5,False,5,0.85,0,0.15,2,0.0,1,0.0,3,0.0,4,0 days 02:11:29.600000
2,3,0,False,0,0.61,1,0.24,3,0.15,2,0.0,4,0.0,3,0 days 00:54:31.700000
2,3,3,True,3,0.63,4,0.19,2,0.13,0,0.05,1,0.0,1,0 days 05:25:43
2,3,0,False,0,0.59,1,0.28,5,0.11,3,0.02,2,0.0,4,0 days 01:36:29.700000
2,3,0,False,0,0.72,3,0.24,1,0.04,2,0.0,4,0.0,2,0 days 00:53:20
2,3,3,True,3,0.63,4,0.19,2,0.13,0,0.05,1,0.0,1,0 days 05:26:55.400000
2,2,3,False,3,0.54,2,0.39,1,0.05,0,0.02,4,0.0,2,0 days 02:41:26.300000
2,3,3,True,3,0.68,1,0.21,0,0.11,2,0.0,4,0.0,1,0 days 01:19:08.100000
2,5,3,False,3,0.79,1,0.21,0,0.0,2,0.0,4,0.0,6,0 days 00:54:17.800000
2,2,5,False,5,0.67,3,0.22,1,0.11,0,0.0,2,0.0,5,0 days 00:54:33.900000
2,2,2,True,2,0.61,5,0.23,3,0.12,0,0.02,4,0.02,1,0 days 03:35:34.300000
2,3,2,False,2,0.62,1,0.26,5,0.07,0,0.03,3,0.02,5,0 days 02:45:06.300000
2,2,3,False,3,0.63,0,0.34,4,0.03,1,0.0,2,0.0,5,0 days 05:06:17.500000
2,2,0,False,0,0.695,2,0.24,1,0.06,3,0.005,4,0.0,2,0 days 02:41:35.900000
2,5,0,False,0,0.69,3,0.31,1,0.0,2,0.0,4,0.0,6,0 days 03:35:14.800000
2,1,3,False,3,0.82,2,0.16,1,0.01,0,0.01,4,0.0,3,0 days 01:21:11.200000
2,5,0,False,0,0.44733333333333325,3,0.43266666666666664,5,0.12,1,0.0,2,0.0,3,0 days 03:35:22.500000
2,5,1,False,1,0.68,0,0.32,2,0.0,3,0.0,4,0.0,6,0 days 01:21:49.400000
2,5,3,False,3,0.87,2,0.11,5,0.02,1,0.0,0,0.0,3,0 days 03:35:04.400000
2,5,5,True,5,0.89,1,0.09,3,0.02,0,0.0,2,0.0,1,0 days 00:54:05.400000
2,2,5,False,5,0.76,1,0.23,0,0.01,2,0.0,3,0.0,4,0 days 00:54:19.100000
2,5,3,False,3,0.76,5,0.2,2,0.04,1,0.0,0,0.0,2,0 days 03:35:08.700000
2,5,5,True,5,0.66,1,0.28,3,0.06,0,0.0,2,0.0,1,0 days 00:54:04.500000
2,2,2,True,2,0.72,5,0.18,0,0.06,3,0.04,1,0.0,1,0 days 04:28:50.600000
2,0,2,False,2,0.59,0,0.37,3,0.03,1,0.01,4,0.0,2,0 days 02:23:22.800000
2,4,3,False,3,0.7133333333333334,0,0.28,2,0.006666666666666666,1,0.0,4,0.0,5,0 days 02:41:42.900000
2,0,0,True,0,0.87,2,0.07,3,0.06,1,0.0,4,0.0,1,0 days 03:08:27.800000
2,0,0,True,0,0.93,1,0.06,2,0.01,3,0.0,4,0.0,1,0 days 01:48:17.300000
2,1,4,False,4,0.61,5,0.26,1,0.12,0,0.01,3,0.0,3,0 days 02:05:42.200000
2,3,3,True,3,0.63,1,0.3,0,0.06,5,0.01,2,0.0,1,0 days 00:54:21
2,3,5,False,5,0.72,0,0.28,2,0.0,1,0.0,3,0.0,5,0 days 00:59:46.400000
2,3,0,False,0,0.7,3,0.3,1,0.0,2,0.0,4,0.0,2,0 days 02:41:43.800000
2,1,5,False,5,0.67,0,0.23,3,0.1,1,0.0,2,0.0,4,0 days 00:54:23.200000
2,1,0,False,0,0.67,2,0.23,1,0.06,3,0.04,4,0.0,3,0 days 02:15:19.500000
2,3,5,False,5,0.99,4,0.01,0,0.0,1,0.0,3,0.0,5,0 days 02:07:55
2,3,0,False,0,0.54,4,0.34,3,0.12,1,0.0,2,0.0,3,0 days 02:44:03.200000
2,0,1,False,1,0.62,0,0.25,2,0.11,5,0.02,3,0.0,2,0 days 02:55:00.400000
2,1,0,False,0,0.6,5,0.29,1,0.09,3,0.02,2,0.0,3,0 days 00:54:09.300000
2,2,5,False,5,0.63,4,0.23,3,0.11,0,0.02,2,0.01,5,0 days 04:55:10.100000
2,3,0,False,0,0.82,5,0.12,3,0.06,1,0.0,2,0.0,3,0 days 01:11:42.700000
2,3,0,False,0,0.63,5,0.29,2,0.05,3,0.03,1,0.0,4,0 days 04:04:55.600000
2,3,3,True,3,0.82,1,0.095,0,0.085,2,0.0,4,0.0,1,0 days 00:54:17.100000
2,3,0,False,0,0.7,4,0.29,3,0.01,1,0.0,2,0.0,3,0 days 02:43:34
2,3,1,False,1,0.64,3,0.25,0,0.07,5,0.04,2,0.0,2,0 days 01:18:33.700000
2,3,2,False,2,0.91,1,0.04,3,0.03,0,0.02,4,0.0,3,0 days 02:41:29.600000
2,5,0,False,0,0.98,5,0.02,2,0.0,1,0.0,3,0.0,2,0 days 00:35:02.800000
2,1,3,False,3,0.73,1,0.24,0,0.03,2,0.0,4,0.0,2,0 days 00:54:21.600000
2,5,0,False,0,0.72,5,0.26,2,0.02,1,0.0,3,0.0,2,0 days 00:06:43.600000
2,5,5,True,5,0.67,0,0.26,3,0.07,1,0.0,2,0.0,1,0 days 03:35:13.800000
2,2,3,False,3,0.5966666666666667,0,0.36,5,0.04333333333333334,1,0.0,2,0.0,5,0 days 00:32:46.700000
2,5,3,False,3,0.66,2,0.28,0,0.06,1,0.0,4,0.0,6,0 days 01:52:14.600000
2,5,0,False,0,0.92,5,0.08,2,0.0,1,0.0,3,0.0,2,0 days 01:23:27.800000
2,0,0,True,0,0.96,3,0.04,1,0.0,2,0.0,4,0.0,1,0 days 06:24:12.100000
2,0,2,False,2,0.63,0,0.35,3,0.02,1,0.0,4,0.0,2,0 days 02:42:18.300000
2,0,5,False,5,0.58,3,0.32,0,0.1,1,0.0,2,0.0,3,0 days 02:47:34.300000
2,0,1,False,1,0.55,3,0.29,0,0.12,2,0.04,4,0.0,3,0 days 03:36:33.900000
2,4,2,False,2,0.77,0,0.23,1,0.0,3,0.0,4,0.0,5,0 days 03:09:21.900000
2,1,0,False,0,0.74,1,0.25,5,0.01,2,0.0,3,0.0,2,0 days 00:26:14.700000
2,0,0,True,0,0.86,5,0.11,1,0.02,3,0.01,2,0.0,1,0 days 04:29:38.600000
2,1,0,False,0,0.61,3,0.37,1,0.02,2,0.0,4,0.0,3,0 days 00:54:32
2,1,2,False,2,0.71,3,0.29,1,0.0,0,0.0,4,0.0,3,0 days 03:35:50.100000
2,1,3,False,3,0.67,0,0.33,1,0.0,2,0.0,4,0.0,3,0 days 03:08:47.800000
2,2,2,True,2,0.65,4,0.23,3,0.11666666666666665,5,0.003333333333333333,0,0.0,1,0 days 05:22:56
2,3,5,False,5,0.58,3,0.42,1,0.0,0,0.0,2,0.0,2,0 days 00:54:33
2,0,0,True,0,0.98,5,0.02,2,0.0,1,0.0,3,0.0,1,0 days 00:34:48.200000
2,0,0,True,0,0.98,5,0.02,2,0.0,1,0.0,3,0.0,1,0 days 00:35:07.500000
2,0,0,True,0,0.98,5,0.02,2,0.0,1,0.0,3,0.0,1,0 days 00:35:01.100000
2,2,0,False,0,0.64,4,0.28,3,0.07,2,0.01,1,0.0,4,0 days 04:55:37.400000
2,3,3,True,3,0.71,1,0.25,0,0.03,2,0.01,4,0.0,1,0 days 01:21:13
2,0,0,True,0,0.68,4,0.27,2,0.04,1,0.01,3,0.0,1,0 days 02:24:59.600000
2,0,2,False,2,0.65,0,0.34,5,0.01,1,0.0,3,0.0,2,0 days 04:28:58.200000
2,3,1,False,1,0.59,0,0.21,4,0.12,5,0.08,3,0.0,5,0 days 02:03:46.500000
2,3,3,True,3,0.63,2,0.36,0,0.01,1,0.0,4,0.0,1,0 days 02:41:59.600000
2,3,1,False,1,0.89,0,0.06,5,0.04,3,0.01,2,0.0,4,0 days 01:33:56.900000
2,2,3,False,3,0.93,2,0.05,5,0.02,1,0.0,0,0.0,2,0 days 03:35:03.600000
2,1,1,True,1,0.66,3,0.32,5,0.02,0,0.0,2,0.0,1,0 days 00:54:23.500000
2,5,3,False,3,0.7033333333333335,5,0.2,2,0.09,0,0.006666666666666666,1,0.0,2,0 days 00:54:12.600000
2,5,5,True,5,0.58,3,0.39,0,0.03,1,0.0,2,0.0,1,0 days 02:47:24.400000
2,2,0,False,0,0.5435,3,0.4281666666666666,1,0.028333333333333332,2,0.0,4,0.0,4,0 days 02:41:39.600000
2,3,5,False,5,0.89,3,0.06,1,0.05,0,0.0,2,0.0,2,0 days 00:54:45.400000
2,0,3,False,3,0.7316666666666666,5,0.2683333333333333,1,0.0,0,0.0,2,0.0,4,0 days 05:22:31.200000
2,5,0,False,0,1.0,1,0.0,2,0.0,3,0.0,4,0.0,6,0 days 01:23:01.100000
2,0,5,False,5,0.7615833333333333,3,0.18841666666666665,0,0.05,1,0.0,2,0.0,3,0 days 00:33:38.800000
2,0,0,True,0,0.97,1,0.03,2,0.0,3,0.0,4,0.0,1,0 days 01:51:09.500000
2,0,5,False,5,0.95,0,0.05,2,0.0,1,0.0,3,0.0,2,0 days 02:11:13.800000
2,0,0,True,0,0.79,2,0.21,1,0.0,3,0.0,4,0.0,1,0 days 00:20:42
2,0,0,True,0,1.0,1,0.0,2,0.0,3,0.0,4,0.0,1,0 days 02:14:08.200000
2,0,5,False,5,0.5179166666666667,3,0.4620833333333333,0,0.02,1,0.0,2,0.0,3,0 days 00:33:07.300000
2,0,0,True,0,0.78,4,0.22,2,0.0,1,0.0,3,0.0,1,0 days 02:14:19.400000
2,0,1,False,1,0.73,0,0.27,2,0.0,3,0.0,4,0.0,2,0 days 01:05:21.500000
2,0,0,True,0,0.56,5,0.31,1,0.08,3,0.05,2,0.0,1,0 days 02:14:55.700000
3,1,1,True,1,0.8023809523809525,3,0.17595238095238092,5,0.021666666666666664,0,0.0,2,0.0,1,0 days 00:54:10.600000
3,3,3,True,3,0.96,2,0.03,0,0.01,1,0.0,4,0.0,1,0 days 04:35:36.700000
3,2,0,False,0,0.64,2,0.27,3,0.09,1,0.0,4,0.0,2,0 days 03:35:54.800000
3,0,1,False,1,0.54,3,0.33,5,0.08,4,0.05,2,0.0,6,0 days 02:03:12.500000
3,3,2,False,2,0.58,5,0.29,3,0.06,1,0.04,0,0.03,3,0 days 02:59:27.800000
3,2,3,False,3,0.65,0,0.26,2,0.09,1,0.0,4,0.0,3,0 days 03:39:07.500000
