fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
2,0,3,False,3,0.66,6,0.19,1,0.09180952380952383,2,0.048190476190476186,0,0.01,5,0 days 02:14:27.400000
2,6,3,False,3,0.69,1,0.31,0,0.0,2,0.0,4,0.0,7,0 days 00:21:31.100000
2,6,2,False,2,0.62,3,0.26166666666666666,1,0.09,0,0.028333333333333332,4,0.0,7,0 days 03:07:56.900000
2,0,0,True,0,0.96,3,0.04,1,0.0,2,0.0,4,0.0,1,0 days 02:41:09
2,6,3,False,3,0.71,6,0.24,0,0.05,1,0.0,2,0.0,2,0 days 03:36:37.800000
2,6,2,False,2,0.52,0,0.35,6,0.13,1,0.0,3,0.0,3,0 days 04:02:59.200000
2,3,3,True,3,0.72,0,0.28,1,0.0,2,0.0,4,0.0,1,0 days 02:41:06
2,3,6,False,6,0.67,2,0.29,0,0.04,1,0.0,3,0.0,5,0 days 04:02:39.800000
2,3,1,False,1,0.59,3,0.41,0,0.0,2,0.0,4,0.0,2,0 days 01:53:19.200000
2,1,1,True,1,0.65,2,0.35,0,0.0,3,0.0,4,0.0,1,0 days 00:35:19.900000
2,0,6,False,6,0.81,0,0.13,2,0.04,1,0.01,3,0.01,2,0 days 02:17:00.600000
2,3,0,False,0,0.61,6,0.2,3,0.19,1,0.0,2,0.0,3,0 days 04:28:41.300000
