fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,6,8,False,8,0.63,2,0.29,1,0.07,7,0.01,3,0.0,9,0 days 06:00:09.600000
1,8,2,False,2,0.91,0,0.07,1,0.02,3,0.0,4,0.0,9,0 days 02:41:27.500000
1,6,4,False,4,0.91,7,0.06,8,0.03,0,0.0,3,0.0,9,0 days 00:59:52.700000
1,6,0,False,0,0.63,8,0.35,2,0.02,1,0.0,4,0.0,7,0 days 04:11:00.800000
1,6,8,False,8,0.9,6,0.1,2,0.0,0,0.0,3,0.0,2,0 days 02:02:18.800000
1,8,2,False,2,0.93,0,0.07,1,0.0,3,0.0,4,0.0,9,0 days 00:29:56.200000
1,6,6,True,6,0.61,0,0.27,2,0.1,7,0.02,3,0.0,1,0 days 00:28:00.400000
1,8,3,False,3,0.69,6,0.22,2,0.09,1,0.0,0,0.0,9,0 days 01:22:23.400000
1,8,8,True,8,0.76,7,0.1,1,0.05,5,0.04,4,0.03,1,0 days 03:39:41.900000
1,4,4,True,4,0.66,8,0.25,6,0.09,0,0.0,3,0.0,1,0 days 02:34:46.100000
1,4,1,False,1,0.64,6,0.25,4,0.1,2,0.01,3,0.0,3,0 days 03:16:47.900000
1,8,4,False,4,0.63,1,0.24,0,0.09,7,0.02,8,0.02,5,0 days 04:28:46.200000
1,4,6,False,6,0.6,3,0.24,4,0.13,1,0.03,2,0.0,3,0 days 01:50:06.700000
1,8,2,False,2,0.65,8,0.21,1,0.1,7,0.02,4,0.02,2,0 days 04:04:16.500000
1,8,1,False,1,0.6,2,0.3,8,0.08,7,0.02,3,0.0,3,0 days 05:02:05.100000
2,1,4,False,4,0.72,8,0.15,2,0.08,0,0.04,1,0.01,5,0 days 03:08:00.800000
2,1,1,True,1,0.93,2,0.07,0,0.0,3,0.0,4,0.0,1,0 days 00:55:48.600000
2,0,7,False,7,0.75,1,0.21,2,0.02,0,0.02,3,0.0,4,0 days 06:47:18.500000
2,1,2,False,2,0.55,3,0.4,1,0.026666666666666665,7,0.023333333333333334,0,0.0,3,0 days 00:54:08.500000
2,1,0,False,0,0.65,1,0.21,2,0.12,5,0.02,3,0.0,2,0 days 06:53:44.300000
