fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,6,8,False,8,0.58,5,0.33,1,0.09,2,0.0,3,0.0,7,0 days 00:53:55.900000
1,0,2,False,2,0.68,0,0.2576666666666667,1,0.06233333333333333,3,0.0,4,0.0,2,0 days 03:08:41.200000
1,0,0,True,0,0.62,8,0.25,7,0.13,2,0.0,3,0.0,1,0 days 00:27:53.300000
1,8,2,False,2,0.5021666666666667,6,0.4078333333333334,7,0.08,0,0.01,3,0.0,9,0 days 01:47:39.700000
1,6,1,False,1,0.5938333333333334,2,0.4061666666666667,0,0.0,3,0.0,4,0.0,7,0 days 02:41:15.800000
1,6,7,False,7,0.98,1,0.02,2,0.0,0,0.0,3,0.0,8,0 days 00:56:37
1,6,1,False,1,0.53,6,0.42,0,0.05,2,0.0,3,0.0,2,0 days 02:43:15.100000
1,6,2,False,2,0.71,0,0.24,1,0.05,3,0.0,4,0.0,7,0 days 02:15:33.800000
1,0,6,False,6,0.88,2,0.08,5,0.03,0,0.01,3,0.0,4,0 days 03:08:01.500000
1,5,5,True,5,0.6783333333333335,7,0.21,4,0.08,6,0.03166666666666666,3,0.0,1,0 days 00:54:25.500000
1,5,6,False,6,0.71,2,0.12833333333333333,5,0.12166666666666666,1,0.04,3,0.0,3,0 days 01:21:03.200000
1,6,6,True,6,0.65,1,0.24,7,0.09,2,0.02,3,0.0,1,0 days 00:54:45.500000
1,5,0,False,0,0.69,2,0.25,6,0.06,1,0.0,3,0.0,7,0 days 01:21:48
1,5,1,False,1,0.55,7,0.31,0,0.09,6,0.03,5,0.02,5,0 days 03:18:08.300000
1,8,2,False,2,0.66,0,0.21,1,0.12,4,0.01,3,0.0,9,0 days 03:08:05.200000
1,7,6,False,6,0.7,1,0.26,0,0.04,2,0.0,3,0.0,8,0 days 03:09:05.300000
1,7,2,False,2,0.72,5,0.28,1,0.0,0,0.0,3,0.0,8,0 days 02:20:42.300000
1,7,6,False,6,0.91,7,0.09,0,0.0,1,0.0,3,0.0,2,0 days 00:57:11.300000
1,1,2,False,2,0.6,7,0.24,5,0.08,1,0.08,3,0.0,4,0 days 03:34:43.700000
1,1,5,False,5,0.73,1,0.145,6,0.12499999999999999,0,0.0,3,0.0,2,0 days 00:54:00.200000
1,1,6,False,6,0.61,0,0.28,5,0.07,8,0.04,3,0.0,8,0 days 01:47:31.100000
1,0,4,False,4,0.62,5,0.29,2,0.08,7,0.01,3,0.0,7,0 days 01:20:53.600000
1,0,2,False,2,0.76,1,0.17,0,0.07,3,0.0,4,0.0,3,0 days 00:36:35.100000
1,0,7,False,7,0.54,5,0.45,1,0.01,0,0.0,3,0.0,4,0 days 00:55:00.100000
1,1,4,False,4,0.65,0,0.26,6,0.07,2,0.01,7,0.01,6,0 days 00:53:47.300000
1,2,2,True,2,0.7,6,0.2,1,0.1,0,0.0,3,0.0,1,0 days 01:50:00.300000
1,2,1,False,1,0.71,2,0.27,7,0.02,0,0.0,3,0.0,2,0 days 01:20:34.500000
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,0 days 01:37:54.100000
1,2,6,False,6,0.6,0,0.37,2,0.03,1,0.0,3,0.0,3,0 days 01:25:26.200000
1,2,2,True,2,0.7258333333333334,0,0.25,6,0.024166666666666666,1,0.0,3,0.0,1,0 days 01:47:42.800000
1,1,2,False,2,0.71,4,0.15,1,0.07,0,0.07,3,0.0,3,0 days 02:41:52.900000
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,0 days 03:34:40.800000
1,0,2,False,2,0.76,6,0.24,1,0.0,0,0.0,3,0.0,4,0 days 01:47:21.200000
1,2,2,True,2,0.71,1,0.28,0,0.01,3,0.0,4,0.0,1,0 days 02:14:23
1,1,1,True,1,0.7,2,0.29,6,0.01,0,0.0,3,0.0,1,0 days 03:23:57.400000
1,2,6,False,6,0.69,2,0.18,5,0.08,0,0.05,3,0.0,2,0 days 03:08:02
1,1,2,False,2,0.8,7,0.2,1,0.0,0,0.0,3,0.0,3,0 days 00:47:03.100000
1,2,2,True,2,0.87,4,0.12,1,0.01,0,0.0,3,0.0,1,0 days 03:22:17.300000
1,2,1,False,1,0.7658333333333335,2,0.22416666666666665,0,0.01,3,0.0,4,0.0,2,0 days 02:14:15.100000
1,2,2,True,2,0.82,1,0.16,4,0.02,0,0.0,3,0.0,1,0 days 03:22:34
1,0,6,False,6,0.7,2,0.23,1,0.07,0,0.0,3,0.0,4,0 days 03:07:51.100000
1,2,2,True,2,0.68,1,0.3,0,0.02,3,0.0,4,0.0,1,0 days 02:41:04.100000
1,2,2,True,2,0.59,0,0.39,6,0.02,1,0.0,3,0.0,1,0 days 04:10:43.600000
1,2,1,False,1,0.63,2,0.27,0,0.1,3,0.0,4,0.0,2,0 days 02:18:38.200000
1,2,1,False,1,0.866,2,0.134,0,0.0,3,0.0,4,0.0,2,0 days 02:14:13.900000
1,2,6,False,6,0.59,2,0.41,1,0.0,0,0.0,3,0.0,2,0 days 01:49:07.900000
1,1,0,False,0,0.86,2,0.08,1,0.06,3,0.0,4,0.0,3,0 days 00:53:35.100000
1,2,2,True,2,0.685,1,0.315,0,0.0,3,0.0,4,0.0,1,0 days 02:14:12.600000
1,2,2,True,2,0.88,7,0.11,5,0.01,0,0.0,3,0.0,1,0 days 04:28:25.500000
1,2,1,False,1,0.71,2,0.29,0,0.0,3,0.0,4,0.0,2,0 days 02:17:24.100000
1,2,2,True,2,0.86,1,0.13,6,0.01,0,0.0,3,0.0,1,0 days 02:23:52
1,0,7,False,7,0.64,2,0.3,0,0.06,1,0.0,3,0.0,3,0 days 02:15:02.900000
1,1,7,False,7,0.68,2,0.29,4,0.03,0,0.0,3,0.0,6,0 days 01:05:24.200000
1,2,1,False,1,0.58,2,0.42,0,0.0,3,0.0,4,0.0,2,0 days 03:22:44.500000
1,0,1,False,1,0.73,5,0.24,7,0.03,0,0.0,3,0.0,4,0 days 00:40:13.300000
