fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,2,6,False,6,0.69,1,0.19,2,0.11,3,0.01,0,0.0,3,0 days 00:08:57.300000
1,2,2,True,2,0.87,6,0.13,1,0.0,0,0.0,3,0.0,1,0 days 01:28:06.500000
1,2,6,False,6,0.57,2,0.24,3,0.19,1,0.0,0,0.0,2,0 days 00:09:35.200000
1,2,2,True,2,0.89,3,0.11,1,0.0,0,0.0,4,0.0,1,0 days 03:19:04
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,0 days 00:37:31.800000
1,13,3,False,3,0.85,13,0.1,2,0.05,1,0.0,4,0.0,2,0 days 00:27:18.300000
1,2,6,False,6,0.83,3,0.11,5,0.05,2,0.01,0,0.0,4,0 days 00:03:41.200000
2,2,2,True,2,0.765,0,0.23,7,0.005,1,0.0,3,0.0,1,0 days 02:41:06.400000
2,2,2,True,2,0.6,0,0.3,7,0.08,6,0.02,3,0.0,1,0 days 02:41:08.700000
2,0,3,False,3,0.63,2,0.27,0,0.07,13,0.03,4,0.0,3,0 days 01:47:29.700000
2,4,4,True,4,0.85,6,0.11,2,0.03,3,0.01,0,0.0,1,0 days 02:41:20.300000
2,0,3,False,3,0.92,2,0.08,1,0.0,0,0.0,4,0.0,4,0 days 02:16:37.300000
2,0,3,False,3,0.59,2,0.3,1,0.09,4,0.02,0,0.0,5,0 days 02:41:28
2,4,2,False,2,0.68,6,0.19,3,0.09,11,0.04,0,0.0,6,0 days 02:20:35.100000
2,0,2,False,2,0.7275,4,0.23,1,0.04,6,0.0025,3,0.0,6,0 days 03:07:59.500000
2,4,6,False,6,0.63,2,0.23,3,0.12,1,0.02,0,0.0,6,0 days 03:57:51.300000
2,0,2,False,2,0.5131666666666667,6,0.4468333333333333,1,0.03,7,0.01,3,0.0,6,0 days 03:34:44.400000
2,2,0,False,0,0.62,2,0.38,1,0.0,3,0.0,4,0.0,2,0 days 02:14:16.400000
2,2,2,True,2,0.6371785714285711,7,0.3228214285714284,0,0.03,6,0.01,3,0.0,1,0 days 03:07:55.500000
2,2,2,True,2,0.6371785714285711,7,0.3228214285714284,0,0.03,6,0.01,3,0.0,1,0 days 03:07:55.200000
2,2,7,False,7,0.66,2,0.26,3,0.07,6,0.01,0,0.0,2,0 days 01:20:41.300000
2,2,3,False,3,0.63,2,0.175,1,0.155,6,0.025,0,0.015,2,0 days 02:41:03.800000
2,2,1,False,1,0.66,4,0.26,2,0.08,0,0.0,3,0.0,3,0 days 03:08:01.700000
2,2,2,True,2,0.9,0,0.1,1,0.0,3,0.0,4,0.0,1,0 days 02:14:16.500000
2,2,6,False,6,0.67,3,0.33,1,0.0,0,0.0,2,0.0,5,0 days 00:53:42.300000
2,2,2,True,2,0.67,7,0.21,0,0.115,6,0.005,3,0.0,1,0 days 02:14:18.200000
2,2,3,False,3,0.66,2,0.29,13,0.05,1,0.0,4,0.0,2,0 days 02:14:45
