fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elevation_gain
1,8,3,False,3,0.61,2,0.1945,4,0.17550000000000002,6,0.0075,7,0.006666666666666666,9,81.2
1,8,8,True,8,0.68,3,0.16,4,0.085,1,0.05,6,0.02,1,60.1
1,6,2,False,2,0.5047380952380954,4,0.44692857142857134,8,0.04833333333333333,1,0.0,3,0.0,7,68.7
1,8,1,False,1,0.5094523809523809,3,0.4048809523809524,2,0.07066666666666667,7,0.01,4,0.005,9,80.7
1,6,2,False,2,0.32423551216815377,6,0.2541177406209872,3,0.18038768415099884,8,0.0991495525033036,4,0.08665818963521044,2,0.0
1,6,7,False,7,0.96,0,0.02,4,0.02,1,0.0,3,0.0,8,112.1
1,6,4,False,4,0.87,2,0.12,7,0.01,0,0.0,3,0.0,8,109.9
1,8,8,True,8,0.67,6,0.2640064935064935,4,0.06599350649350649,0,0.0,3,0.0,1,43.6
1,6,1,False,1,0.5005873015873016,6,0.26870238095238086,3,0.2177103174603174,2,0.007666666666666666,0,0.005333333333333333,2,16.3
1,6,2,False,2,0.55,7,0.27,1,0.09,8,0.09,3,0.0,9,69.3
1,6,6,True,6,0.34022619047619046,8,0.32438095238095244,3,0.3187261904761905,1,0.011666666666666667,7,0.005,1,24.7
1,8,8,True,8,0.5456233766233766,2,0.4503766233766233,4,0.004,1,0.0,3,0.0,1,2.2
1,6,2,False,2,0.32423551216815377,6,0.2541177406209872,3,0.18038768415099884,8,0.0991495525033036,4,0.08665818963521044,2,0.0
1,8,1,False,1,0.5231040626040625,3,0.21648409923409917,4,0.13054087579087575,2,0.12987096237096232,0,0.0,9,15.2
1,8,8,True,8,0.5131666666666668,4,0.38516666666666666,0,0.08833333333333332,6,0.013333333333333332,3,0.0,1,58.7
1,4,0,False,0,0.5043809523809525,7,0.47342857142857137,1,0.022190476190476188,2,0.0,3,0.0,6,97.9
1,4,2,False,2,0.6846031746031745,6,0.19,1,0.06166666666666666,8,0.038690476190476185,3,0.02503968253968254,8,47.8
1,8,4,False,4,0.44183333333333336,7,0.43205555555555547,8,0.11,1,0.01611111111111111,3,0.0,3,75.6
